"date","value","year","week_label_clean","pref","category"
"2018-07-22",4.12,2018,"July 16–22, 2018","Tokyo","Gastroenteritis"
"2018-07-22",0.29,2018,"July 16–22, 2018","Tokyo","Chickenpox"
"2018-07-22",1.15,2018,"July 16–22, 2018","Tokyo","Hand-foot-mouth disease"
"2018-07-22",0.77,2018,"July 16–22, 2018","Tokyo","Fifth disease"
"2018-07-22",0.48,2018,"July 16–22, 2018","Tokyo","Roseola"
"2018-07-22",3.14,2018,"July 16–22, 2018","Tokyo","Herpangina"
"2018-07-22",0.19,2018,"July 16–22, 2018","Tokyo","Mumps"
"2018-07-22",0.03,2018,"July 16–22, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-07-22",0.68,2018,"July 16–22, 2018","Tokyo","Viral conjunctivitis"
"2018-07-22",0.04,2018,"July 16–22, 2018","Tokyo","Bacterial meningitis"
"2018-07-22",0.12,2018,"July 16–22, 2018","Tokyo","Viral meningitis"
"2018-07-22",0,2018,"July 16–22, 2018","Tokyo","Mycoplasma pneumonia"
"2018-07-22",0,2018,"July 16–22, 2018","Tokyo","Chlamydia pneumonia"
"2018-07-22",0.04,2018,"July 16–22, 2018","Tokyo","Rotavirus"
"2018-07-29",0.02,2018,"July 23–29, 2018","Tokyo","Flu"
"2018-07-29",0.95,2018,"July 23–29, 2018","Tokyo","RSV"
"2018-07-29",0.5,2018,"July 23–29, 2018","Tokyo","Adenovirus infection"
"2018-07-29",1.77,2018,"July 23–29, 2018","Tokyo","Strep throat"
"2018-07-29",4.31,2018,"July 23–29, 2018","Tokyo","Gastroenteritis"
"2018-07-29",0.24,2018,"July 23–29, 2018","Tokyo","Chickenpox"
"2018-07-29",1.19,2018,"July 23–29, 2018","Tokyo","Hand-foot-mouth disease"
"2018-07-29",0.83,2018,"July 23–29, 2018","Tokyo","Fifth disease"
"2018-07-29",0.62,2018,"July 23–29, 2018","Tokyo","Roseola"
"2018-07-29",3.81,2018,"July 23–29, 2018","Tokyo","Herpangina"
"2018-07-29",0.11,2018,"July 23–29, 2018","Tokyo","Mumps"
"2018-07-29",0,2018,"July 23–29, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-07-29",0.89,2018,"July 23–29, 2018","Tokyo","Viral conjunctivitis"
"2018-07-29",0.04,2018,"July 23–29, 2018","Tokyo","Bacterial meningitis"
"2018-07-29",0.04,2018,"July 23–29, 2018","Tokyo","Viral meningitis"
"2018-07-29",0.08,2018,"July 23–29, 2018","Tokyo","Mycoplasma pneumonia"
"2018-07-29",0,2018,"July 23–29, 2018","Tokyo","Chlamydia pneumonia"
"2018-07-29",0,2018,"July 23–29, 2018","Tokyo","Rotavirus"
"2018-08-05",0.02,2018,"July 30 – August 5, 2018","Tokyo","Flu"
"2018-08-05",1.45,2018,"July 30 – August 5, 2018","Tokyo","RSV"
"2018-08-05",0.38,2018,"July 30 – August 5, 2018","Tokyo","Adenovirus infection"
"2018-08-05",1.57,2018,"July 30 – August 5, 2018","Tokyo","Strep throat"
"2018-08-05",3.94,2018,"July 30 – August 5, 2018","Tokyo","Gastroenteritis"
"2018-08-05",0.21,2018,"July 30 – August 5, 2018","Tokyo","Chickenpox"
"2018-08-05",1.16,2018,"July 30 – August 5, 2018","Tokyo","Hand-foot-mouth disease"
"2018-08-05",1.05,2018,"July 30 – August 5, 2018","Tokyo","Fifth disease"
"2018-08-05",0.54,2018,"July 30 – August 5, 2018","Tokyo","Roseola"
"2018-08-05",3.37,2018,"July 30 – August 5, 2018","Tokyo","Herpangina"
"2018-08-05",0.08,2018,"July 30 – August 5, 2018","Tokyo","Mumps"
"2018-08-05",0,2018,"July 30 – August 5, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-08-05",0.92,2018,"July 30 – August 5, 2018","Tokyo","Viral conjunctivitis"
"2018-08-05",0.08,2018,"July 30 – August 5, 2018","Tokyo","Bacterial meningitis"
"2018-08-05",0,2018,"July 30 – August 5, 2018","Tokyo","Viral meningitis"
"2018-08-05",0.12,2018,"July 30 – August 5, 2018","Tokyo","Mycoplasma pneumonia"
"2018-08-05",0.04,2018,"July 30 – August 5, 2018","Tokyo","Chlamydia pneumonia"
"2018-08-05",0,2018,"July 30 – August 5, 2018","Tokyo","Rotavirus"
"2018-08-12",0.03,2018,"August 6–12, 2018","Tokyo","Flu"
"2018-08-12",1.66,2018,"August 6–12, 2018","Tokyo","RSV"
"2018-08-12",0.24,2018,"August 6–12, 2018","Tokyo","Adenovirus infection"
"2018-08-12",1.23,2018,"August 6–12, 2018","Tokyo","Strep throat"
"2018-08-12",3.4,2018,"August 6–12, 2018","Tokyo","Gastroenteritis"
"2018-08-12",0.17,2018,"August 6–12, 2018","Tokyo","Chickenpox"
"2018-08-12",1.15,2018,"August 6–12, 2018","Tokyo","Hand-foot-mouth disease"
"2018-08-12",0.78,2018,"August 6–12, 2018","Tokyo","Fifth disease"
"2018-08-12",0.44,2018,"August 6–12, 2018","Tokyo","Roseola"
"2018-08-12",2.57,2018,"August 6–12, 2018","Tokyo","Herpangina"
"2018-08-12",0.09,2018,"August 6–12, 2018","Tokyo","Mumps"
"2018-08-12",0,2018,"August 6–12, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-08-12",1.12,2018,"August 6–12, 2018","Tokyo","Viral conjunctivitis"
"2018-08-12",0,2018,"August 6–12, 2018","Tokyo","Bacterial meningitis"
"2018-08-12",0,2018,"August 6–12, 2018","Tokyo","Viral meningitis"
"2018-08-12",0.08,2018,"August 6–12, 2018","Tokyo","Mycoplasma pneumonia"
"2018-08-12",0.04,2018,"August 6–12, 2018","Tokyo","Chlamydia pneumonia"
"2018-08-12",0,2018,"August 6–12, 2018","Tokyo","Rotavirus"
"2018-08-19",0.03,2018,"August 13–19, 2018","Tokyo","Flu"
"2018-08-19",1.39,2018,"August 13–19, 2018","Tokyo","RSV"
"2018-08-19",0.22,2018,"August 13–19, 2018","Tokyo","Adenovirus infection"
"2018-08-19",0.89,2018,"August 13–19, 2018","Tokyo","Strep throat"
"2018-08-19",2.44,2018,"August 13–19, 2018","Tokyo","Gastroenteritis"
"2018-08-19",0.12,2018,"August 13–19, 2018","Tokyo","Chickenpox"
"2018-08-19",0.7,2018,"August 13–19, 2018","Tokyo","Hand-foot-mouth disease"
"2018-08-19",0.61,2018,"August 13–19, 2018","Tokyo","Fifth disease"
"2018-08-19",0.31,2018,"August 13–19, 2018","Tokyo","Roseola"
"2018-08-19",1.49,2018,"August 13–19, 2018","Tokyo","Herpangina"
"2018-08-19",0.03,2018,"August 13–19, 2018","Tokyo","Mumps"
"2018-08-19",0,2018,"August 13–19, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-08-19",0.45,2018,"August 13–19, 2018","Tokyo","Viral conjunctivitis"
"2018-08-19",0.08,2018,"August 13–19, 2018","Tokyo","Bacterial meningitis"
"2018-08-19",0.12,2018,"August 13–19, 2018","Tokyo","Viral meningitis"
"2018-08-19",0.2,2018,"August 13–19, 2018","Tokyo","Mycoplasma pneumonia"
"2018-08-19",0.04,2018,"August 13–19, 2018","Tokyo","Chlamydia pneumonia"
"2018-08-19",0,2018,"August 13–19, 2018","Tokyo","Rotavirus"
"2018-08-26",0.01,2018,"August 20–26, 2018","Tokyo","Flu"
"2018-08-26",1.52,2018,"August 20–26, 2018","Tokyo","RSV"
"2018-08-26",0.24,2018,"August 20–26, 2018","Tokyo","Adenovirus infection"
"2018-08-26",1.27,2018,"August 20–26, 2018","Tokyo","Strep throat"
"2018-08-26",3.35,2018,"August 20–26, 2018","Tokyo","Gastroenteritis"
"2018-08-26",0.23,2018,"August 20–26, 2018","Tokyo","Chickenpox"
"2018-08-26",0.81,2018,"August 20–26, 2018","Tokyo","Hand-foot-mouth disease"
"2018-08-26",1.11,2018,"August 20–26, 2018","Tokyo","Fifth disease"
"2018-08-26",0.51,2018,"August 20–26, 2018","Tokyo","Roseola"
"2018-08-26",1.64,2018,"August 20–26, 2018","Tokyo","Herpangina"
"2018-08-26",0.05,2018,"August 20–26, 2018","Tokyo","Mumps"
"2018-08-26",0.03,2018,"August 20–26, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-08-26",1.39,2018,"August 20–26, 2018","Tokyo","Viral conjunctivitis"
"2018-08-26",0,2018,"August 20–26, 2018","Tokyo","Bacterial meningitis"
"2018-08-26",0,2018,"August 20–26, 2018","Tokyo","Viral meningitis"
"2018-08-26",0.2,2018,"August 20–26, 2018","Tokyo","Mycoplasma pneumonia"
"2018-08-26",0,2018,"August 20–26, 2018","Tokyo","Chlamydia pneumonia"
"2018-08-26",0,2018,"August 20–26, 2018","Tokyo","Rotavirus"
"2018-09-02",0.02,2018,"August 27 – September 2, 2018","Tokyo","Flu"
"2018-09-02",2.02,2018,"August 27 – September 2, 2018","Tokyo","RSV"
"2018-09-02",0.27,2018,"August 27 – September 2, 2018","Tokyo","Adenovirus infection"
"2018-09-02",1.29,2018,"August 27 – September 2, 2018","Tokyo","Strep throat"
"2018-09-02",3.61,2018,"August 27 – September 2, 2018","Tokyo","Gastroenteritis"
"2018-09-02",0.18,2018,"August 27 – September 2, 2018","Tokyo","Chickenpox"
"2018-09-02",0.91,2018,"August 27 – September 2, 2018","Tokyo","Hand-foot-mouth disease"
"2018-09-02",1.03,2018,"August 27 – September 2, 2018","Tokyo","Fifth disease"
"2018-09-02",0.53,2018,"August 27 – September 2, 2018","Tokyo","Roseola"
"2018-09-02",1.5,2018,"August 27 – September 2, 2018","Tokyo","Herpangina"
"2018-09-02",0.12,2018,"August 27 – September 2, 2018","Tokyo","Mumps"
"2018-09-02",0,2018,"August 27 – September 2, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-09-02",0.95,2018,"August 27 – September 2, 2018","Tokyo","Viral conjunctivitis"
"2018-09-02",0.04,2018,"August 27 – September 2, 2018","Tokyo","Bacterial meningitis"
"2018-09-02",0,2018,"August 27 – September 2, 2018","Tokyo","Viral meningitis"
"2018-09-02",0.24,2018,"August 27 – September 2, 2018","Tokyo","Mycoplasma pneumonia"
"2018-09-02",0.04,2018,"August 27 – September 2, 2018","Tokyo","Chlamydia pneumonia"
"2018-09-02",0,2018,"August 27 – September 2, 2018","Tokyo","Rotavirus"
"2018-09-09",0.08,2018,"September 3–9, 2018","Tokyo","Flu"
"2018-09-09",2.08,2018,"September 3–9, 2018","Tokyo","RSV"
"2018-09-09",0.24,2018,"September 3–9, 2018","Tokyo","Adenovirus infection"
"2018-09-09",1.54,2018,"September 3–9, 2018","Tokyo","Strep throat"
"2018-09-09",4.27,2018,"September 3–9, 2018","Tokyo","Gastroenteritis"
"2018-09-09",0.22,2018,"September 3–9, 2018","Tokyo","Chickenpox"
"2018-09-09",1.14,2018,"September 3–9, 2018","Tokyo","Hand-foot-mouth disease"
"2018-09-09",1.06,2018,"September 3–9, 2018","Tokyo","Fifth disease"
"2018-09-09",0.56,2018,"September 3–9, 2018","Tokyo","Roseola"
"2018-09-09",1.19,2018,"September 3–9, 2018","Tokyo","Herpangina"
"2018-09-09",0.11,2018,"September 3–9, 2018","Tokyo","Mumps"
"2018-09-09",0,2018,"September 3–9, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-09-09",0.81,2018,"September 3–9, 2018","Tokyo","Viral conjunctivitis"
"2018-09-09",0,2018,"September 3–9, 2018","Tokyo","Bacterial meningitis"
"2018-09-09",0,2018,"September 3–9, 2018","Tokyo","Viral meningitis"
"2018-09-09",0.24,2018,"September 3–9, 2018","Tokyo","Mycoplasma pneumonia"
"2018-09-09",0,2018,"September 3–9, 2018","Tokyo","Chlamydia pneumonia"
"2018-09-09",0,2018,"September 3–9, 2018","Tokyo","Rotavirus"
"2018-09-16",0.21,2018,"September 10–16, 2018","Tokyo","Flu"
"2018-09-16",2.13,2018,"September 10–16, 2018","Tokyo","RSV"
"2018-09-16",0.29,2018,"September 10–16, 2018","Tokyo","Adenovirus infection"
"2018-09-16",1.5,2018,"September 10–16, 2018","Tokyo","Strep throat"
"2018-09-16",3.91,2018,"September 10–16, 2018","Tokyo","Gastroenteritis"
"2018-09-16",0.16,2018,"September 10–16, 2018","Tokyo","Chickenpox"
"2018-09-16",1.35,2018,"September 10–16, 2018","Tokyo","Hand-foot-mouth disease"
"2018-09-16",0.99,2018,"September 10–16, 2018","Tokyo","Fifth disease"
"2018-09-16",0.48,2018,"September 10–16, 2018","Tokyo","Roseola"
"2018-09-16",1.01,2018,"September 10–16, 2018","Tokyo","Herpangina"
"2018-09-16",0.13,2018,"September 10–16, 2018","Tokyo","Mumps"
"2018-09-16",0,2018,"September 10–16, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-09-16",0.68,2018,"September 10–16, 2018","Tokyo","Viral conjunctivitis"
"2018-09-16",0,2018,"September 10–16, 2018","Tokyo","Bacterial meningitis"
"2018-09-16",0.04,2018,"September 10–16, 2018","Tokyo","Viral meningitis"
"2018-09-16",0.04,2018,"September 10–16, 2018","Tokyo","Mycoplasma pneumonia"
"2018-09-16",0,2018,"September 10–16, 2018","Tokyo","Chlamydia pneumonia"
"2018-09-16",0,2018,"September 10–16, 2018","Tokyo","Rotavirus"
"2018-09-23",0.19,2018,"September 17–23, 2018","Tokyo","Flu"
"2018-09-23",1.4,2018,"September 17–23, 2018","Tokyo","RSV"
"2018-09-23",0.19,2018,"September 17–23, 2018","Tokyo","Adenovirus infection"
"2018-09-23",1.32,2018,"September 17–23, 2018","Tokyo","Strep throat"
"2018-09-23",3.5,2018,"September 17–23, 2018","Tokyo","Gastroenteritis"
"2018-09-23",0.21,2018,"September 17–23, 2018","Tokyo","Chickenpox"
"2018-09-23",1.24,2018,"September 17–23, 2018","Tokyo","Hand-foot-mouth disease"
"2018-09-23",0.85,2018,"September 17–23, 2018","Tokyo","Fifth disease"
"2018-09-23",0.49,2018,"September 17–23, 2018","Tokyo","Roseola"
"2018-09-23",0.63,2018,"September 17–23, 2018","Tokyo","Herpangina"
"2018-09-23",0.11,2018,"September 17–23, 2018","Tokyo","Mumps"
"2018-09-23",0,2018,"September 17–23, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-09-23",0.24,2018,"September 17–23, 2018","Tokyo","Viral conjunctivitis"
"2018-09-23",0,2018,"September 17–23, 2018","Tokyo","Bacterial meningitis"
"2018-09-23",0.12,2018,"September 17–23, 2018","Tokyo","Viral meningitis"
"2018-09-23",0.24,2018,"September 17–23, 2018","Tokyo","Mycoplasma pneumonia"
"2018-09-23",0,2018,"September 17–23, 2018","Tokyo","Chlamydia pneumonia"
"2018-09-23",0,2018,"September 17–23, 2018","Tokyo","Rotavirus"
"2018-09-30",0.17,2018,"September 24–30, 2018","Tokyo","Flu"
"2018-09-30",1.21,2018,"September 24–30, 2018","Tokyo","RSV"
"2018-09-30",0.2,2018,"September 24–30, 2018","Tokyo","Adenovirus infection"
"2018-09-30",1.44,2018,"September 24–30, 2018","Tokyo","Strep throat"
"2018-09-30",3.43,2018,"September 24–30, 2018","Tokyo","Gastroenteritis"
"2018-09-30",0.22,2018,"September 24–30, 2018","Tokyo","Chickenpox"
"2018-09-30",1.19,2018,"September 24–30, 2018","Tokyo","Hand-foot-mouth disease"
"2018-09-30",0.87,2018,"September 24–30, 2018","Tokyo","Fifth disease"
"2018-09-30",0.45,2018,"September 24–30, 2018","Tokyo","Roseola"
"2018-09-30",0.64,2018,"September 24–30, 2018","Tokyo","Herpangina"
"2018-09-30",0.1,2018,"September 24–30, 2018","Tokyo","Mumps"
"2018-09-30",0,2018,"September 24–30, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-09-30",0.37,2018,"September 24–30, 2018","Tokyo","Viral conjunctivitis"
"2018-09-30",0.04,2018,"September 24–30, 2018","Tokyo","Bacterial meningitis"
"2018-09-30",0,2018,"September 24–30, 2018","Tokyo","Viral meningitis"
"2018-09-30",0.28,2018,"September 24–30, 2018","Tokyo","Mycoplasma pneumonia"
"2018-09-30",0.08,2018,"September 24–30, 2018","Tokyo","Chlamydia pneumonia"
"2018-09-30",0,2018,"September 24–30, 2018","Tokyo","Rotavirus"
"2018-10-07",0.24,2018,"October 1–7, 2018","Tokyo","Flu"
"2018-10-07",1.3,2018,"October 1–7, 2018","Tokyo","RSV"
"2018-10-07",0.21,2018,"October 1–7, 2018","Tokyo","Adenovirus infection"
"2018-10-07",1.57,2018,"October 1–7, 2018","Tokyo","Strep throat"
"2018-10-07",4.14,2018,"October 1–7, 2018","Tokyo","Gastroenteritis"
"2018-10-07",0.22,2018,"October 1–7, 2018","Tokyo","Chickenpox"
"2018-10-07",1.87,2018,"October 1–7, 2018","Tokyo","Hand-foot-mouth disease"
"2018-10-07",1.31,2018,"October 1–7, 2018","Tokyo","Fifth disease"
"2018-10-07",0.52,2018,"October 1–7, 2018","Tokyo","Roseola"
"2018-10-07",0.65,2018,"October 1–7, 2018","Tokyo","Herpangina"
"2018-10-07",0.12,2018,"October 1–7, 2018","Tokyo","Mumps"
"2018-10-07",0,2018,"October 1–7, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-10-07",0.66,2018,"October 1–7, 2018","Tokyo","Viral conjunctivitis"
"2018-10-07",0,2018,"October 1–7, 2018","Tokyo","Bacterial meningitis"
"2018-10-07",0,2018,"October 1–7, 2018","Tokyo","Viral meningitis"
"2018-10-07",0.16,2018,"October 1–7, 2018","Tokyo","Mycoplasma pneumonia"
"2018-10-07",0,2018,"October 1–7, 2018","Tokyo","Chlamydia pneumonia"
"2018-10-07",0,2018,"October 1–7, 2018","Tokyo","Rotavirus"
"2018-10-14",0.1,2018,"October 8–14, 2018","Tokyo","Flu"
"2018-10-14",0.95,2018,"October 8–14, 2018","Tokyo","RSV"
"2018-10-14",0.18,2018,"October 8–14, 2018","Tokyo","Adenovirus infection"
"2018-10-14",1.42,2018,"October 8–14, 2018","Tokyo","Strep throat"
"2018-10-14",3.65,2018,"October 8–14, 2018","Tokyo","Gastroenteritis"
"2018-10-14",0.3,2018,"October 8–14, 2018","Tokyo","Chickenpox"
"2018-10-14",1.38,2018,"October 8–14, 2018","Tokyo","Hand-foot-mouth disease"
"2018-10-14",0.92,2018,"October 8–14, 2018","Tokyo","Fifth disease"
"2018-10-14",0.38,2018,"October 8–14, 2018","Tokyo","Roseola"
"2018-10-14",0.45,2018,"October 8–14, 2018","Tokyo","Herpangina"
"2018-10-14",0.06,2018,"October 8–14, 2018","Tokyo","Mumps"
"2018-10-14",0.03,2018,"October 8–14, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-10-14",0.55,2018,"October 8–14, 2018","Tokyo","Viral conjunctivitis"
"2018-10-14",0,2018,"October 8–14, 2018","Tokyo","Bacterial meningitis"
"2018-10-14",0.08,2018,"October 8–14, 2018","Tokyo","Viral meningitis"
"2018-10-14",0.28,2018,"October 8–14, 2018","Tokyo","Mycoplasma pneumonia"
"2018-10-14",0,2018,"October 8–14, 2018","Tokyo","Chlamydia pneumonia"
"2018-10-14",0,2018,"October 8–14, 2018","Tokyo","Rotavirus"
"2018-10-21",0.13,2018,"October 15–21, 2018","Tokyo","Flu"
"2018-10-21",0.88,2018,"October 15–21, 2018","Tokyo","RSV"
"2018-10-21",0.2,2018,"October 15–21, 2018","Tokyo","Adenovirus infection"
"2018-10-21",1.92,2018,"October 15–21, 2018","Tokyo","Strep throat"
"2018-10-21",4.43,2018,"October 15–21, 2018","Tokyo","Gastroenteritis"
"2018-10-21",0.26,2018,"October 15–21, 2018","Tokyo","Chickenpox"
"2018-10-21",1.43,2018,"October 15–21, 2018","Tokyo","Hand-foot-mouth disease"
"2018-10-21",1.01,2018,"October 15–21, 2018","Tokyo","Fifth disease"
"2018-10-21",0.44,2018,"October 15–21, 2018","Tokyo","Roseola"
"2018-10-21",0.5,2018,"October 15–21, 2018","Tokyo","Herpangina"
"2018-10-21",0.08,2018,"October 15–21, 2018","Tokyo","Mumps"
"2018-10-21",0,2018,"October 15–21, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-10-21",0.53,2018,"October 15–21, 2018","Tokyo","Viral conjunctivitis"
"2018-10-21",0.04,2018,"October 15–21, 2018","Tokyo","Bacterial meningitis"
"2018-10-21",0,2018,"October 15–21, 2018","Tokyo","Viral meningitis"
"2018-10-21",0.2,2018,"October 15–21, 2018","Tokyo","Mycoplasma pneumonia"
"2018-10-21",0.04,2018,"October 15–21, 2018","Tokyo","Chlamydia pneumonia"
"2018-10-21",0,2018,"October 15–21, 2018","Tokyo","Rotavirus"
"2018-10-28",0.16,2018,"October 22–28, 2018","Tokyo","Flu"
"2018-10-28",0.66,2018,"October 22–28, 2018","Tokyo","RSV"
"2018-10-28",0.18,2018,"October 22–28, 2018","Tokyo","Adenovirus infection"
"2018-10-28",2.27,2018,"October 22–28, 2018","Tokyo","Strep throat"
"2018-10-28",5.11,2018,"October 22–28, 2018","Tokyo","Gastroenteritis"
"2018-10-28",0.23,2018,"October 22–28, 2018","Tokyo","Chickenpox"
"2018-10-28",1.38,2018,"October 22–28, 2018","Tokyo","Hand-foot-mouth disease"
"2018-10-28",1.27,2018,"October 22–28, 2018","Tokyo","Fifth disease"
"2018-10-28",0.49,2018,"October 22–28, 2018","Tokyo","Roseola"
"2018-10-28",0.32,2018,"October 22–28, 2018","Tokyo","Herpangina"
"2018-10-28",0.08,2018,"October 22–28, 2018","Tokyo","Mumps"
"2018-10-28",0.05,2018,"October 22–28, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-10-28",0.61,2018,"October 22–28, 2018","Tokyo","Viral conjunctivitis"
"2018-10-28",0,2018,"October 22–28, 2018","Tokyo","Bacterial meningitis"
"2018-10-28",0.04,2018,"October 22–28, 2018","Tokyo","Viral meningitis"
"2018-10-28",0.64,2018,"October 22–28, 2018","Tokyo","Mycoplasma pneumonia"
"2018-10-28",0,2018,"October 22–28, 2018","Tokyo","Chlamydia pneumonia"
"2018-10-28",0,2018,"October 22–28, 2018","Tokyo","Rotavirus"
"2018-11-04",0.2,2018,"October 29 – November 4, 2018","Tokyo","Flu"
"2018-11-04",0.41,2018,"October 29 – November 4, 2018","Tokyo","RSV"
"2018-11-04",0.2,2018,"October 29 – November 4, 2018","Tokyo","Adenovirus infection"
"2018-11-04",2.27,2018,"October 29 – November 4, 2018","Tokyo","Strep throat"
"2018-11-04",5.13,2018,"October 29 – November 4, 2018","Tokyo","Gastroenteritis"
"2018-11-04",0.34,2018,"October 29 – November 4, 2018","Tokyo","Chickenpox"
"2018-11-04",1.31,2018,"October 29 – November 4, 2018","Tokyo","Hand-foot-mouth disease"
"2018-11-04",1.09,2018,"October 29 – November 4, 2018","Tokyo","Fifth disease"
"2018-11-04",0.42,2018,"October 29 – November 4, 2018","Tokyo","Roseola"
"2018-11-04",0.21,2018,"October 29 – November 4, 2018","Tokyo","Herpangina"
"2018-11-04",0.05,2018,"October 29 – November 4, 2018","Tokyo","Mumps"
"2018-11-04",0.03,2018,"October 29 – November 4, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-11-04",0.54,2018,"October 29 – November 4, 2018","Tokyo","Viral conjunctivitis"
"2018-11-04",0.12,2018,"October 29 – November 4, 2018","Tokyo","Bacterial meningitis"
"2018-11-04",0.04,2018,"October 29 – November 4, 2018","Tokyo","Viral meningitis"
"2018-11-04",0.48,2018,"October 29 – November 4, 2018","Tokyo","Mycoplasma pneumonia"
"2018-11-04",0,2018,"October 29 – November 4, 2018","Tokyo","Chlamydia pneumonia"
"2018-11-04",0,2018,"October 29 – November 4, 2018","Tokyo","Rotavirus"
"2018-11-11",0.45,2018,"November 5–11, 2018","Tokyo","Flu"
"2018-11-11",0.41,2018,"November 5–11, 2018","Tokyo","RSV"
"2018-11-11",0.23,2018,"November 5–11, 2018","Tokyo","Adenovirus infection"
"2018-11-11",2.66,2018,"November 5–11, 2018","Tokyo","Strep throat"
"2018-11-11",6.81,2018,"November 5–11, 2018","Tokyo","Gastroenteritis"
"2018-11-11",0.46,2018,"November 5–11, 2018","Tokyo","Chickenpox"
"2018-11-11",1.14,2018,"November 5–11, 2018","Tokyo","Hand-foot-mouth disease"
"2018-11-11",1.54,2018,"November 5–11, 2018","Tokyo","Fifth disease"
"2018-11-11",0.52,2018,"November 5–11, 2018","Tokyo","Roseola"
"2018-11-11",0.12,2018,"November 5–11, 2018","Tokyo","Herpangina"
"2018-11-11",0.08,2018,"November 5–11, 2018","Tokyo","Mumps"
"2018-11-11",0,2018,"November 5–11, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-11-11",0.55,2018,"November 5–11, 2018","Tokyo","Viral conjunctivitis"
"2018-11-11",0.04,2018,"November 5–11, 2018","Tokyo","Bacterial meningitis"
"2018-11-11",0.12,2018,"November 5–11, 2018","Tokyo","Viral meningitis"
"2018-11-11",0.48,2018,"November 5–11, 2018","Tokyo","Mycoplasma pneumonia"
"2018-11-11",0,2018,"November 5–11, 2018","Tokyo","Chlamydia pneumonia"
"2018-11-11",0,2018,"November 5–11, 2018","Tokyo","Rotavirus"
"2018-11-18",0.6,2018,"November 12–18, 2018","Tokyo","Flu"
"2018-11-18",0.32,2018,"November 12–18, 2018","Tokyo","RSV"
"2018-11-18",0.38,2018,"November 12–18, 2018","Tokyo","Adenovirus infection"
"2018-11-18",2.72,2018,"November 12–18, 2018","Tokyo","Strep throat"
"2018-11-18",7.85,2018,"November 12–18, 2018","Tokyo","Gastroenteritis"
"2018-11-18",0.34,2018,"November 12–18, 2018","Tokyo","Chickenpox"
"2018-11-18",1.43,2018,"November 12–18, 2018","Tokyo","Hand-foot-mouth disease"
"2018-11-18",1.48,2018,"November 12–18, 2018","Tokyo","Fifth disease"
"2018-11-18",0.53,2018,"November 12–18, 2018","Tokyo","Roseola"
"2018-11-18",0.14,2018,"November 12–18, 2018","Tokyo","Herpangina"
"2018-11-18",0.08,2018,"November 12–18, 2018","Tokyo","Mumps"
"2018-11-18",0,2018,"November 12–18, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-11-18",0.32,2018,"November 12–18, 2018","Tokyo","Viral conjunctivitis"
"2018-11-18",0,2018,"November 12–18, 2018","Tokyo","Bacterial meningitis"
"2018-11-18",0,2018,"November 12–18, 2018","Tokyo","Viral meningitis"
"2018-11-18",0.52,2018,"November 12–18, 2018","Tokyo","Mycoplasma pneumonia"
"2018-11-18",0.04,2018,"November 12–18, 2018","Tokyo","Chlamydia pneumonia"
"2018-11-18",0.04,2018,"November 12–18, 2018","Tokyo","Rotavirus"
"2018-11-25",0.5,2018,"November 19–25, 2018","Tokyo","Flu"
"2018-11-25",0.25,2018,"November 19–25, 2018","Tokyo","RSV"
"2018-11-25",0.39,2018,"November 19–25, 2018","Tokyo","Adenovirus infection"
"2018-11-25",2.94,2018,"November 19–25, 2018","Tokyo","Strep throat"
"2018-11-25",7.68,2018,"November 19–25, 2018","Tokyo","Gastroenteritis"
"2018-11-25",0.43,2018,"November 19–25, 2018","Tokyo","Chickenpox"
"2018-11-25",1.16,2018,"November 19–25, 2018","Tokyo","Hand-foot-mouth disease"
"2018-11-25",1.59,2018,"November 19–25, 2018","Tokyo","Fifth disease"
"2018-11-25",0.5,2018,"November 19–25, 2018","Tokyo","Roseola"
"2018-11-25",0.1,2018,"November 19–25, 2018","Tokyo","Herpangina"
"2018-11-25",0.05,2018,"November 19–25, 2018","Tokyo","Mumps"
"2018-11-25",0,2018,"November 19–25, 2018","Tokyo","Hemorrhagic conjunctivitis"
"2018-11-25",0.39,2018,"November 19–25, 2018","Tokyo","Viral conjunctivitis"
"2018-11-25",0,2018,"November 19–25, 2018","Tokyo","Bacterial meningitis"
"2018-11-25",0,2018,"November 19–25, 2018","Tokyo","Viral meningitis"
"2018-11-25",0.4,2018,"November 19–25, 2018","Tokyo","Mycoplasma pneumonia"
