"date","value","year","week_label_clean","pref","category"
"2020-03-15",0.35,2020,"March 9–15, 2020","Nationwide","Chickenpox"
"2020-03-15",0.09,2020,"March 9–15, 2020","Nationwide","Hand-foot-mouth disease"
"2020-03-15",0.26,2020,"March 9–15, 2020","Nationwide","Fifth disease"
"2020-03-15",0.27,2020,"March 9–15, 2020","Nationwide","Roseola"
"2020-03-15",0.02,2020,"March 9–15, 2020","Nationwide","Herpangina"
"2020-03-15",0.05,2020,"March 9–15, 2020","Nationwide","Mumps"
"2020-03-15",0.01,2020,"March 9–15, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-03-15",0.27,2020,"March 9–15, 2020","Nationwide","Viral conjunctivitis"
"2020-03-15",0.03,2020,"March 9–15, 2020","Nationwide","Bacterial meningitis"
"2020-03-15",0.02,2020,"March 9–15, 2020","Nationwide","Viral meningitis"
"2020-03-15",0.43,2020,"March 9–15, 2020","Nationwide","Mycoplasma pneumonia"
"2020-03-15",0,2020,"March 9–15, 2020","Nationwide","Chlamydia pneumonia"
"2020-03-15",0.02,2020,"March 9–15, 2020","Nationwide","Rotavirus"
"2020-03-22",0.54,2020,"March 16–22, 2020","Nationwide","Flu"
"2020-03-22",0.16,2020,"March 16–22, 2020","Nationwide","RSV"
"2020-03-22",0.25,2020,"March 16–22, 2020","Nationwide","Adenovirus infection"
"2020-03-22",1.72,2020,"March 16–22, 2020","Nationwide","Strep throat"
"2020-03-22",2.2,2020,"March 16–22, 2020","Nationwide","Gastroenteritis"
"2020-03-22",0.26,2020,"March 16–22, 2020","Nationwide","Chickenpox"
"2020-03-22",0.08,2020,"March 16–22, 2020","Nationwide","Hand-foot-mouth disease"
"2020-03-22",0.21,2020,"March 16–22, 2020","Nationwide","Fifth disease"
"2020-03-22",0.29,2020,"March 16–22, 2020","Nationwide","Roseola"
"2020-03-22",0.01,2020,"March 16–22, 2020","Nationwide","Herpangina"
"2020-03-22",0.05,2020,"March 16–22, 2020","Nationwide","Mumps"
"2020-03-22",0,2020,"March 16–22, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-03-22",0.26,2020,"March 16–22, 2020","Nationwide","Viral conjunctivitis"
"2020-03-22",0.01,2020,"March 16–22, 2020","Nationwide","Bacterial meningitis"
"2020-03-22",0.01,2020,"March 16–22, 2020","Nationwide","Viral meningitis"
"2020-03-22",0.24,2020,"March 16–22, 2020","Nationwide","Mycoplasma pneumonia"
"2020-03-22",0,2020,"March 16–22, 2020","Nationwide","Chlamydia pneumonia"
"2020-03-22",0.01,2020,"March 16–22, 2020","Nationwide","Rotavirus"
"2020-03-29",0.27,2020,"March 23–29, 2020","Nationwide","Flu"
"2020-03-29",0.11,2020,"March 23–29, 2020","Nationwide","RSV"
"2020-03-29",0.2,2020,"March 23–29, 2020","Nationwide","Adenovirus infection"
"2020-03-29",1.59,2020,"March 23–29, 2020","Nationwide","Strep throat"
"2020-03-29",2.1,2020,"March 23–29, 2020","Nationwide","Gastroenteritis"
"2020-03-29",0.24,2020,"March 23–29, 2020","Nationwide","Chickenpox"
"2020-03-29",0.07,2020,"March 23–29, 2020","Nationwide","Hand-foot-mouth disease"
"2020-03-29",0.22,2020,"March 23–29, 2020","Nationwide","Fifth disease"
"2020-03-29",0.29,2020,"March 23–29, 2020","Nationwide","Roseola"
"2020-03-29",0.01,2020,"March 23–29, 2020","Nationwide","Herpangina"
"2020-03-29",0.05,2020,"March 23–29, 2020","Nationwide","Mumps"
"2020-03-29",0.01,2020,"March 23–29, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-03-29",0.31,2020,"March 23–29, 2020","Nationwide","Viral conjunctivitis"
"2020-03-29",0.02,2020,"March 23–29, 2020","Nationwide","Bacterial meningitis"
"2020-03-29",0.01,2020,"March 23–29, 2020","Nationwide","Viral meningitis"
"2020-03-29",0.21,2020,"March 23–29, 2020","Nationwide","Mycoplasma pneumonia"
"2020-03-29",0.01,2020,"March 23–29, 2020","Nationwide","Chlamydia pneumonia"
"2020-03-29",0.01,2020,"March 23–29, 2020","Nationwide","Rotavirus"
"2020-04-05",0.15,2020,"March 30 – April 5, 2020","Nationwide","Flu"
"2020-04-05",0.11,2020,"March 30 – April 5, 2020","Nationwide","RSV"
"2020-04-05",0.15,2020,"March 30 – April 5, 2020","Nationwide","Adenovirus infection"
"2020-04-05",1.47,2020,"March 30 – April 5, 2020","Nationwide","Strep throat"
"2020-04-05",1.87,2020,"March 30 – April 5, 2020","Nationwide","Gastroenteritis"
"2020-04-05",0.2,2020,"March 30 – April 5, 2020","Nationwide","Chickenpox"
"2020-04-05",0.06,2020,"March 30 – April 5, 2020","Nationwide","Hand-foot-mouth disease"
"2020-04-05",0.17,2020,"March 30 – April 5, 2020","Nationwide","Fifth disease"
"2020-04-05",0.32,2020,"March 30 – April 5, 2020","Nationwide","Roseola"
"2020-04-05",0.02,2020,"March 30 – April 5, 2020","Nationwide","Herpangina"
"2020-04-05",0.04,2020,"March 30 – April 5, 2020","Nationwide","Mumps"
"2020-04-05",0.01,2020,"March 30 – April 5, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-04-05",0.26,2020,"March 30 – April 5, 2020","Nationwide","Viral conjunctivitis"
"2020-04-05",0.03,2020,"March 30 – April 5, 2020","Nationwide","Bacterial meningitis"
"2020-04-05",0.01,2020,"March 30 – April 5, 2020","Nationwide","Viral meningitis"
"2020-04-05",0.22,2020,"March 30 – April 5, 2020","Nationwide","Mycoplasma pneumonia"
"2020-04-05",0,2020,"March 30 – April 5, 2020","Nationwide","Chlamydia pneumonia"
"2020-04-05",0.02,2020,"March 30 – April 5, 2020","Nationwide","Rotavirus"
"2020-04-12",0.09,2020,"April 6–12, 2020","Nationwide","Flu"
"2020-04-12",0.09,2020,"April 6–12, 2020","Nationwide","RSV"
"2020-04-12",0.14,2020,"April 6–12, 2020","Nationwide","Adenovirus infection"
"2020-04-12",1.26,2020,"April 6–12, 2020","Nationwide","Strep throat"
"2020-04-12",1.61,2020,"April 6–12, 2020","Nationwide","Gastroenteritis"
"2020-04-12",0.17,2020,"April 6–12, 2020","Nationwide","Chickenpox"
"2020-04-12",0.05,2020,"April 6–12, 2020","Nationwide","Hand-foot-mouth disease"
"2020-04-12",0.16,2020,"April 6–12, 2020","Nationwide","Fifth disease"
"2020-04-12",0.34,2020,"April 6–12, 2020","Nationwide","Roseola"
"2020-04-12",0.03,2020,"April 6–12, 2020","Nationwide","Herpangina"
"2020-04-12",0.04,2020,"April 6–12, 2020","Nationwide","Mumps"
"2020-04-12",0.01,2020,"April 6–12, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-04-12",0.23,2020,"April 6–12, 2020","Nationwide","Viral conjunctivitis"
"2020-04-12",0.01,2020,"April 6–12, 2020","Nationwide","Bacterial meningitis"
"2020-04-12",0.02,2020,"April 6–12, 2020","Nationwide","Viral meningitis"
"2020-04-12",0.23,2020,"April 6–12, 2020","Nationwide","Mycoplasma pneumonia"
"2020-04-12",0,2020,"April 6–12, 2020","Nationwide","Chlamydia pneumonia"
"2020-04-12",0.01,2020,"April 6–12, 2020","Nationwide","Rotavirus"
"2020-04-19",0.05,2020,"April 13–19, 2020","Nationwide","Flu"
"2020-04-19",0.08,2020,"April 13–19, 2020","Nationwide","RSV"
"2020-04-19",0.13,2020,"April 13–19, 2020","Nationwide","Adenovirus infection"
"2020-04-19",1.09,2020,"April 13–19, 2020","Nationwide","Strep throat"
"2020-04-19",1.48,2020,"April 13–19, 2020","Nationwide","Gastroenteritis"
"2020-04-19",0.15,2020,"April 13–19, 2020","Nationwide","Chickenpox"
"2020-04-19",0.05,2020,"April 13–19, 2020","Nationwide","Hand-foot-mouth disease"
"2020-04-19",0.12,2020,"April 13–19, 2020","Nationwide","Fifth disease"
"2020-04-19",0.32,2020,"April 13–19, 2020","Nationwide","Roseola"
"2020-04-19",0.02,2020,"April 13–19, 2020","Nationwide","Herpangina"
"2020-04-19",0.05,2020,"April 13–19, 2020","Nationwide","Mumps"
"2020-04-19",0.01,2020,"April 13–19, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-04-19",0.19,2020,"April 13–19, 2020","Nationwide","Viral conjunctivitis"
"2020-04-19",0.03,2020,"April 13–19, 2020","Nationwide","Bacterial meningitis"
"2020-04-19",0.01,2020,"April 13–19, 2020","Nationwide","Viral meningitis"
"2020-04-19",0.18,2020,"April 13–19, 2020","Nationwide","Mycoplasma pneumonia"
"2020-04-19",0.01,2020,"April 13–19, 2020","Nationwide","Chlamydia pneumonia"
"2020-04-19",0.01,2020,"April 13–19, 2020","Nationwide","Rotavirus"
"2020-04-26",0.02,2020,"April 20–26, 2020","Nationwide","Flu"
"2020-04-26",0.04,2020,"April 20–26, 2020","Nationwide","RSV"
"2020-04-26",0.14,2020,"April 20–26, 2020","Nationwide","Adenovirus infection"
"2020-04-26",0.82,2020,"April 20–26, 2020","Nationwide","Strep throat"
"2020-04-26",1.2,2020,"April 20–26, 2020","Nationwide","Gastroenteritis"
"2020-04-26",0.11,2020,"April 20–26, 2020","Nationwide","Chickenpox"
"2020-04-26",0.03,2020,"April 20–26, 2020","Nationwide","Hand-foot-mouth disease"
"2020-04-26",0.08,2020,"April 20–26, 2020","Nationwide","Fifth disease"
"2020-04-26",0.36,2020,"April 20–26, 2020","Nationwide","Roseola"
"2020-04-26",0.02,2020,"April 20–26, 2020","Nationwide","Herpangina"
"2020-04-26",0.04,2020,"April 20–26, 2020","Nationwide","Mumps"
"2020-04-26",0,2020,"April 20–26, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-04-26",0.17,2020,"April 20–26, 2020","Nationwide","Viral conjunctivitis"
"2020-04-26",0.02,2020,"April 20–26, 2020","Nationwide","Bacterial meningitis"
"2020-04-26",0.02,2020,"April 20–26, 2020","Nationwide","Viral meningitis"
"2020-04-26",0.23,2020,"April 20–26, 2020","Nationwide","Mycoplasma pneumonia"
"2020-04-26",0,2020,"April 20–26, 2020","Nationwide","Chlamydia pneumonia"
"2020-04-26",0.01,2020,"April 20–26, 2020","Nationwide","Rotavirus"
"2020-05-03",0.01,2020,"April 27 – May 3, 2020","Nationwide","Flu"
"2020-05-03",0.02,2020,"April 27 – May 3, 2020","Nationwide","RSV"
"2020-05-03",0.13,2020,"April 27 – May 3, 2020","Nationwide","Adenovirus infection"
"2020-05-03",0.64,2020,"April 27 – May 3, 2020","Nationwide","Strep throat"
"2020-05-03",1.03,2020,"April 27 – May 3, 2020","Nationwide","Gastroenteritis"
"2020-05-03",0.11,2020,"April 27 – May 3, 2020","Nationwide","Chickenpox"
"2020-05-03",0.04,2020,"April 27 – May 3, 2020","Nationwide","Hand-foot-mouth disease"
"2020-05-03",0.09,2020,"April 27 – May 3, 2020","Nationwide","Fifth disease"
"2020-05-03",0.32,2020,"April 27 – May 3, 2020","Nationwide","Roseola"
"2020-05-03",0.02,2020,"April 27 – May 3, 2020","Nationwide","Herpangina"
"2020-05-03",0.04,2020,"April 27 – May 3, 2020","Nationwide","Mumps"
"2020-05-03",0,2020,"April 27 – May 3, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-05-03",0.12,2020,"April 27 – May 3, 2020","Nationwide","Viral conjunctivitis"
"2020-05-03",0.01,2020,"April 27 – May 3, 2020","Nationwide","Bacterial meningitis"
"2020-05-03",0.01,2020,"April 27 – May 3, 2020","Nationwide","Viral meningitis"
"2020-05-03",0.11,2020,"April 27 – May 3, 2020","Nationwide","Mycoplasma pneumonia"
"2020-05-03",0,2020,"April 27 – May 3, 2020","Nationwide","Chlamydia pneumonia"
"2020-05-03",0.01,2020,"April 27 – May 3, 2020","Nationwide","Rotavirus"
"2020-05-10",0,2020,"May 4–10, 2020","Nationwide","Flu"
"2020-05-10",0.01,2020,"May 4–10, 2020","Nationwide","RSV"
"2020-05-10",0.08,2020,"May 4–10, 2020","Nationwide","Adenovirus infection"
"2020-05-10",0.37,2020,"May 4–10, 2020","Nationwide","Strep throat"
"2020-05-10",0.73,2020,"May 4–10, 2020","Nationwide","Gastroenteritis"
"2020-05-10",0.07,2020,"May 4–10, 2020","Nationwide","Chickenpox"
"2020-05-10",0.04,2020,"May 4–10, 2020","Nationwide","Hand-foot-mouth disease"
"2020-05-10",0.05,2020,"May 4–10, 2020","Nationwide","Fifth disease"
"2020-05-10",0.24,2020,"May 4–10, 2020","Nationwide","Roseola"
"2020-05-10",0.01,2020,"May 4–10, 2020","Nationwide","Herpangina"
"2020-05-10",0.03,2020,"May 4–10, 2020","Nationwide","Mumps"
"2020-05-10",0,2020,"May 4–10, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-05-10",0.11,2020,"May 4–10, 2020","Nationwide","Viral conjunctivitis"
"2020-05-10",0.01,2020,"May 4–10, 2020","Nationwide","Bacterial meningitis"
"2020-05-10",0.01,2020,"May 4–10, 2020","Nationwide","Viral meningitis"
"2020-05-10",0.08,2020,"May 4–10, 2020","Nationwide","Mycoplasma pneumonia"
"2020-05-10",0,2020,"May 4–10, 2020","Nationwide","Chlamydia pneumonia"
"2020-05-10",0.01,2020,"May 4–10, 2020","Nationwide","Rotavirus"
"2020-05-17",0,2020,"May 11–17, 2020","Nationwide","Flu"
"2020-05-17",0.01,2020,"May 11–17, 2020","Nationwide","RSV"
"2020-05-17",0.09,2020,"May 11–17, 2020","Nationwide","Adenovirus infection"
"2020-05-17",0.57,2020,"May 11–17, 2020","Nationwide","Strep throat"
"2020-05-17",1.1,2020,"May 11–17, 2020","Nationwide","Gastroenteritis"
"2020-05-17",0.09,2020,"May 11–17, 2020","Nationwide","Chickenpox"
"2020-05-17",0.06,2020,"May 11–17, 2020","Nationwide","Hand-foot-mouth disease"
"2020-05-17",0.06,2020,"May 11–17, 2020","Nationwide","Fifth disease"
"2020-05-17",0.35,2020,"May 11–17, 2020","Nationwide","Roseola"
"2020-05-17",0.01,2020,"May 11–17, 2020","Nationwide","Herpangina"
"2020-05-17",0.04,2020,"May 11–17, 2020","Nationwide","Mumps"
"2020-05-17",0,2020,"May 11–17, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-05-17",0.14,2020,"May 11–17, 2020","Nationwide","Viral conjunctivitis"
"2020-05-17",0.02,2020,"May 11–17, 2020","Nationwide","Bacterial meningitis"
"2020-05-17",0.01,2020,"May 11–17, 2020","Nationwide","Viral meningitis"
"2020-05-17",0.11,2020,"May 11–17, 2020","Nationwide","Mycoplasma pneumonia"
"2020-05-17",0,2020,"May 11–17, 2020","Nationwide","Chlamydia pneumonia"
"2020-05-17",0.01,2020,"May 11–17, 2020","Nationwide","Rotavirus"
"2020-05-24",0,2020,"May 18–24, 2020","Nationwide","Flu"
"2020-05-24",0,2020,"May 18–24, 2020","Nationwide","RSV"
"2020-05-24",0.08,2020,"May 18–24, 2020","Nationwide","Adenovirus infection"
"2020-05-24",0.53,2020,"May 18–24, 2020","Nationwide","Strep throat"
"2020-05-24",1.14,2020,"May 18–24, 2020","Nationwide","Gastroenteritis"
"2020-05-24",0.09,2020,"May 18–24, 2020","Nationwide","Chickenpox"
"2020-05-24",0.05,2020,"May 18–24, 2020","Nationwide","Hand-foot-mouth disease"
"2020-05-24",0.04,2020,"May 18–24, 2020","Nationwide","Fifth disease"
"2020-05-24",0.38,2020,"May 18–24, 2020","Nationwide","Roseola"
"2020-05-24",0.02,2020,"May 18–24, 2020","Nationwide","Herpangina"
"2020-05-24",0.05,2020,"May 18–24, 2020","Nationwide","Mumps"
"2020-05-24",0,2020,"May 18–24, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-05-24",0.14,2020,"May 18–24, 2020","Nationwide","Viral conjunctivitis"
"2020-05-24",0.02,2020,"May 18–24, 2020","Nationwide","Bacterial meningitis"
"2020-05-24",0.01,2020,"May 18–24, 2020","Nationwide","Viral meningitis"
"2020-05-24",0.06,2020,"May 18–24, 2020","Nationwide","Mycoplasma pneumonia"
"2020-05-24",0,2020,"May 18–24, 2020","Nationwide","Chlamydia pneumonia"
"2020-05-24",0,2020,"May 18–24, 2020","Nationwide","Rotavirus"
"2020-05-31",0,2020,"May 25–31, 2020","Nationwide","Flu"
"2020-05-31",0.01,2020,"May 25–31, 2020","Nationwide","RSV"
"2020-05-31",0.08,2020,"May 25–31, 2020","Nationwide","Adenovirus infection"
"2020-05-31",0.62,2020,"May 25–31, 2020","Nationwide","Strep throat"
"2020-05-31",1.3,2020,"May 25–31, 2020","Nationwide","Gastroenteritis"
"2020-05-31",0.08,2020,"May 25–31, 2020","Nationwide","Chickenpox"
"2020-05-31",0.07,2020,"May 25–31, 2020","Nationwide","Hand-foot-mouth disease"
"2020-05-31",0.05,2020,"May 25–31, 2020","Nationwide","Fifth disease"
"2020-05-31",0.44,2020,"May 25–31, 2020","Nationwide","Roseola"
"2020-05-31",0.03,2020,"May 25–31, 2020","Nationwide","Herpangina"
"2020-05-31",0.04,2020,"May 25–31, 2020","Nationwide","Mumps"
"2020-05-31",0.01,2020,"May 25–31, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-05-31",0.14,2020,"May 25–31, 2020","Nationwide","Viral conjunctivitis"
"2020-05-31",0.01,2020,"May 25–31, 2020","Nationwide","Bacterial meningitis"
"2020-05-31",0.02,2020,"May 25–31, 2020","Nationwide","Viral meningitis"
"2020-05-31",0.06,2020,"May 25–31, 2020","Nationwide","Mycoplasma pneumonia"
"2020-05-31",0,2020,"May 25–31, 2020","Nationwide","Chlamydia pneumonia"
"2020-05-31",0,2020,"May 25–31, 2020","Nationwide","Rotavirus"
"2020-06-07",0,2020,"June 1–7, 2020","Nationwide","Flu"
"2020-06-07",0.01,2020,"June 1–7, 2020","Nationwide","RSV"
"2020-06-07",0.11,2020,"June 1–7, 2020","Nationwide","Adenovirus infection"
"2020-06-07",0.7,2020,"June 1–7, 2020","Nationwide","Strep throat"
"2020-06-07",1.55,2020,"June 1–7, 2020","Nationwide","Gastroenteritis"
"2020-06-07",0.1,2020,"June 1–7, 2020","Nationwide","Chickenpox"
"2020-06-07",0.11,2020,"June 1–7, 2020","Nationwide","Hand-foot-mouth disease"
"2020-06-07",0.03,2020,"June 1–7, 2020","Nationwide","Fifth disease"
"2020-06-07",0.52,2020,"June 1–7, 2020","Nationwide","Roseola"
"2020-06-07",0.04,2020,"June 1–7, 2020","Nationwide","Herpangina"
"2020-06-07",0.05,2020,"June 1–7, 2020","Nationwide","Mumps"
"2020-06-07",0,2020,"June 1–7, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-06-07",0.17,2020,"June 1–7, 2020","Nationwide","Viral conjunctivitis"
"2020-06-07",0.02,2020,"June 1–7, 2020","Nationwide","Bacterial meningitis"
"2020-06-07",0.02,2020,"June 1–7, 2020","Nationwide","Viral meningitis"
"2020-06-07",0.08,2020,"June 1–7, 2020","Nationwide","Mycoplasma pneumonia"
"2020-06-07",0.01,2020,"June 1–7, 2020","Nationwide","Chlamydia pneumonia"
"2020-06-07",0,2020,"June 1–7, 2020","Nationwide","Rotavirus"
"2020-06-14",0,2020,"June 8–14, 2020","Nationwide","Flu"
"2020-06-14",0.01,2020,"June 8–14, 2020","Nationwide","RSV"
"2020-06-14",0.13,2020,"June 8–14, 2020","Nationwide","Adenovirus infection"
"2020-06-14",0.73,2020,"June 8–14, 2020","Nationwide","Strep throat"
"2020-06-14",1.71,2020,"June 8–14, 2020","Nationwide","Gastroenteritis"
"2020-06-14",0.11,2020,"June 8–14, 2020","Nationwide","Chickenpox"
"2020-06-14",0.13,2020,"June 8–14, 2020","Nationwide","Hand-foot-mouth disease"
"2020-06-14",0.03,2020,"June 8–14, 2020","Nationwide","Fifth disease"
"2020-06-14",0.56,2020,"June 8–14, 2020","Nationwide","Roseola"
"2020-06-14",0.05,2020,"June 8–14, 2020","Nationwide","Herpangina"
"2020-06-14",0.06,2020,"June 8–14, 2020","Nationwide","Mumps"
"2020-06-14",0,2020,"June 8–14, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-06-14",0.16,2020,"June 8–14, 2020","Nationwide","Viral conjunctivitis"
"2020-06-14",0.02,2020,"June 8–14, 2020","Nationwide","Bacterial meningitis"
"2020-06-14",0.03,2020,"June 8–14, 2020","Nationwide","Viral meningitis"
"2020-06-14",0.09,2020,"June 8–14, 2020","Nationwide","Mycoplasma pneumonia"
"2020-06-14",0,2020,"June 8–14, 2020","Nationwide","Chlamydia pneumonia"
"2020-06-14",0,2020,"June 8–14, 2020","Nationwide","Rotavirus"
"2020-06-21",0,2020,"June 15–21, 2020","Nationwide","Flu"
"2020-06-21",0.01,2020,"June 15–21, 2020","Nationwide","RSV"
"2020-06-21",0.14,2020,"June 15–21, 2020","Nationwide","Adenovirus infection"
"2020-06-21",0.72,2020,"June 15–21, 2020","Nationwide","Strep throat"
"2020-06-21",1.84,2020,"June 15–21, 2020","Nationwide","Gastroenteritis"
"2020-06-21",0.09,2020,"June 15–21, 2020","Nationwide","Chickenpox"
"2020-06-21",0.12,2020,"June 15–21, 2020","Nationwide","Hand-foot-mouth disease"
"2020-06-21",0.02,2020,"June 15–21, 2020","Nationwide","Fifth disease"
"2020-06-21",0.57,2020,"June 15–21, 2020","Nationwide","Roseola"
"2020-06-21",0.09,2020,"June 15–21, 2020","Nationwide","Herpangina"
"2020-06-21",0.06,2020,"June 15–21, 2020","Nationwide","Mumps"
"2020-06-21",0.01,2020,"June 15–21, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-06-21",0.16,2020,"June 15–21, 2020","Nationwide","Viral conjunctivitis"
"2020-06-21",0.02,2020,"June 15–21, 2020","Nationwide","Bacterial meningitis"
"2020-06-21",0.02,2020,"June 15–21, 2020","Nationwide","Viral meningitis"
"2020-06-21",0.05,2020,"June 15–21, 2020","Nationwide","Mycoplasma pneumonia"
"2020-06-21",0,2020,"June 15–21, 2020","Nationwide","Chlamydia pneumonia"
"2020-06-21",0,2020,"June 15–21, 2020","Nationwide","Rotavirus"
"2020-06-28",0,2020,"June 22–28, 2020","Nationwide","Flu"
"2020-06-28",0.01,2020,"June 22–28, 2020","Nationwide","RSV"
"2020-06-28",0.13,2020,"June 22–28, 2020","Nationwide","Adenovirus infection"
"2020-06-28",0.85,2020,"June 22–28, 2020","Nationwide","Strep throat"
"2020-06-28",2,2020,"June 22–28, 2020","Nationwide","Gastroenteritis"
"2020-06-28",0.08,2020,"June 22–28, 2020","Nationwide","Chickenpox"
"2020-06-28",0.11,2020,"June 22–28, 2020","Nationwide","Hand-foot-mouth disease"
"2020-06-28",0.02,2020,"June 22–28, 2020","Nationwide","Fifth disease"
"2020-06-28",0.57,2020,"June 22–28, 2020","Nationwide","Roseola"
"2020-06-28",0.14,2020,"June 22–28, 2020","Nationwide","Herpangina"
"2020-06-28",0.06,2020,"June 22–28, 2020","Nationwide","Mumps"
"2020-06-28",0.01,2020,"June 22–28, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-06-28",0.19,2020,"June 22–28, 2020","Nationwide","Viral conjunctivitis"
"2020-06-28",0.03,2020,"June 22–28, 2020","Nationwide","Bacterial meningitis"
"2020-06-28",0.02,2020,"June 22–28, 2020","Nationwide","Viral meningitis"
"2020-06-28",0.05,2020,"June 22–28, 2020","Nationwide","Mycoplasma pneumonia"
"2020-06-28",0,2020,"June 22–28, 2020","Nationwide","Chlamydia pneumonia"
"2020-06-28",0.01,2020,"June 22–28, 2020","Nationwide","Rotavirus"
"2020-07-05",0,2020,"June 29 – July 5, 2020","Nationwide","Flu"
"2020-07-05",0.01,2020,"June 29 – July 5, 2020","Nationwide","RSV"
"2020-07-05",0.15,2020,"June 29 – July 5, 2020","Nationwide","Adenovirus infection"
"2020-07-05",0.92,2020,"June 29 – July 5, 2020","Nationwide","Strep throat"
"2020-07-05",2.06,2020,"June 29 – July 5, 2020","Nationwide","Gastroenteritis"
"2020-07-05",0.1,2020,"June 29 – July 5, 2020","Nationwide","Chickenpox"
"2020-07-05",0.13,2020,"June 29 – July 5, 2020","Nationwide","Hand-foot-mouth disease"
"2020-07-05",0.02,2020,"June 29 – July 5, 2020","Nationwide","Fifth disease"
"2020-07-05",0.57,2020,"June 29 – July 5, 2020","Nationwide","Roseola"
"2020-07-05",0.2,2020,"June 29 – July 5, 2020","Nationwide","Herpangina"
"2020-07-05",0.06,2020,"June 29 – July 5, 2020","Nationwide","Mumps"
"2020-07-05",0,2020,"June 29 – July 5, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-07-05",0.2,2020,"June 29 – July 5, 2020","Nationwide","Viral conjunctivitis"
"2020-07-05",0.02,2020,"June 29 – July 5, 2020","Nationwide","Bacterial meningitis"
"2020-07-05",0.03,2020,"June 29 – July 5, 2020","Nationwide","Viral meningitis"
"2020-07-05",0.05,2020,"June 29 – July 5, 2020","Nationwide","Mycoplasma pneumonia"
"2020-07-05",0,2020,"June 29 – July 5, 2020","Nationwide","Chlamydia pneumonia"
"2020-07-05",0,2020,"June 29 – July 5, 2020","Nationwide","Rotavirus"
"2020-07-12",0,2020,"July 6–12, 2020","Nationwide","Flu"
"2020-07-12",0.01,2020,"July 6–12, 2020","Nationwide","RSV"
"2020-07-12",0.16,2020,"July 6–12, 2020","Nationwide","Adenovirus infection"
"2020-07-12",0.99,2020,"July 6–12, 2020","Nationwide","Strep throat"
"2020-07-12",2.17,2020,"July 6–12, 2020","Nationwide","Gastroenteritis"
"2020-07-12",0.12,2020,"July 6–12, 2020","Nationwide","Chickenpox"
"2020-07-12",0.14,2020,"July 6–12, 2020","Nationwide","Hand-foot-mouth disease"
"2020-07-12",0.02,2020,"July 6–12, 2020","Nationwide","Fifth disease"
"2020-07-12",0.57,2020,"July 6–12, 2020","Nationwide","Roseola"
"2020-07-12",0.23,2020,"July 6–12, 2020","Nationwide","Herpangina"
"2020-07-12",0.06,2020,"July 6–12, 2020","Nationwide","Mumps"
"2020-07-12",0.01,2020,"July 6–12, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-07-12",0.19,2020,"July 6–12, 2020","Nationwide","Viral conjunctivitis"
"2020-07-12",0.02,2020,"July 6–12, 2020","Nationwide","Bacterial meningitis"
"2020-07-12",0.02,2020,"July 6–12, 2020","Nationwide","Viral meningitis"
"2020-07-12",0.05,2020,"July 6–12, 2020","Nationwide","Mycoplasma pneumonia"
"2020-07-12",0,2020,"July 6–12, 2020","Nationwide","Chlamydia pneumonia"
"2020-07-12",0,2020,"July 6–12, 2020","Nationwide","Rotavirus"
"2020-07-19",0,2020,"July 13–19, 2020","Nationwide","Flu"
"2020-07-19",0.02,2020,"July 13–19, 2020","Nationwide","RSV"
"2020-07-19",0.18,2020,"July 13–19, 2020","Nationwide","Adenovirus infection"
"2020-07-19",0.94,2020,"July 13–19, 2020","Nationwide","Strep throat"
"2020-07-19",2.25,2020,"July 13–19, 2020","Nationwide","Gastroenteritis"
"2020-07-19",0.1,2020,"July 13–19, 2020","Nationwide","Chickenpox"
"2020-07-19",0.12,2020,"July 13–19, 2020","Nationwide","Hand-foot-mouth disease"
"2020-07-19",0.02,2020,"July 13–19, 2020","Nationwide","Fifth disease"
"2020-07-19",0.54,2020,"July 13–19, 2020","Nationwide","Roseola"
"2020-07-19",0.35,2020,"July 13–19, 2020","Nationwide","Herpangina"
"2020-07-19",0.06,2020,"July 13–19, 2020","Nationwide","Mumps"
"2020-07-19",0.01,2020,"July 13–19, 2020","Nationwide","Hemorrhagic conjunctivitis"
"2020-07-19",0.19,2020,"July 13–19, 2020","Nationwide","Viral conjunctivitis"
"2020-07-19",0.01,2020,"July 13–19, 2020","Nationwide","Bacterial meningitis"
"2020-07-19",0.02,2020,"July 13–19, 2020","Nationwide","Viral meningitis"
"2020-07-19",0.05,2020,"July 13–19, 2020","Nationwide","Mycoplasma pneumonia"
